[03 February 2016 at 12:01:37 MST] - ::admin 
[03 February 2016 at 12:02:00 MST] - ::master 
[03 February 2016 at 06:01:29 MST] - ::item 29185
[03 February 2016 at 06:01:45 MST] - ::emote 21241
[03 February 2016 at 06:02:01 MST] - ::emote 21243
[03 February 2016 at 06:02:04 MST] - ::emote 21244
[03 February 2016 at 06:02:07 MST] - ::emote 21245
[03 February 2016 at 06:02:09 MST] - ::emote 21246
[03 February 2016 at 06:02:12 MST] - ::emote 21247
[03 February 2016 at 06:02:14 MST] - ::emote 21248
[03 February 2016 at 06:02:32 MST] - ::emote 21248
[03 February 2016 at 06:02:49 MST] - ::emote 21249
[03 February 2016 at 06:02:51 MST] - ::emote 21250
[03 February 2016 at 06:02:53 MST] - ::emote 21251
[03 February 2016 at 06:03:29 MST] - ::gfx 4235
[03 February 2016 at 06:03:33 MST] - ::gfx 4236
[03 February 2016 at 06:03:36 MST] - ::gfx 4237
[03 February 2016 at 06:03:41 MST] - ::gfx 4238
[03 February 2016 at 06:03:44 MST] - ::gfx 4239
[03 February 2016 at 06:03:47 MST] - ::gfx 4240
[03 February 2016 at 06:03:51 MST] - ::gfx 4241
[03 February 2016 at 06:03:55 MST] - ::gfx 4242
[03 February 2016 at 06:03:58 MST] - ::gfx 4243
[03 February 2016 at 06:04:01 MST] - ::gfx 4245
[03 February 2016 at 06:04:06 MST] - ::gfx 4244
[03 February 2016 at 06:04:11 MST] - ::gfx 4247
[03 February 2016 at 06:04:14 MST] - ::gfx 4250
[03 February 2016 at 06:04:23 MST] - ::gfx 4250
[03 February 2016 at 06:05:05 MST] - ::gfx 4250
[03 February 2016 at 06:05:08 MST] - ::gfx 4249
[03 February 2016 at 06:44:43 MST] - ::item 0
[03 February 2016 at 06:44:51 MST] - ::item -1
[03 February 2016 at 06:45:45 MST] - ::bank 
[03 February 2016 at 06:48:06 MST] - ::item 29313 10000
[03 February 2016 at 06:48:31 MST] - ::bank 
[03 February 2016 at 06:48:42 MST] - ::item 1511 27
[03 February 2016 at 06:49:21 MST] - ::bank 
[03 February 2016 at 06:49:36 MST] - ::item 1656 10
[03 February 2016 at 08:56:18 MST] - ::bank 
[03 February 2016 at 09:01:18 MST] - ::bank 
[03 February 2016 at 09:01:27 MST] - ::bank 
[03 February 2016 at 09:02:57 MST] - ::tele 0,35,47,34,36
[03 February 2016 at 09:03:11 MST] - ::object 87285
[03 February 2016 at 09:03:59 MST] - ::object 34107
[03 February 2016 at 09:08:16 MST] - ::emote 4248
[03 February 2016 at 09:08:21 MST] - ::emote 4247
[03 February 2016 at 09:08:33 MST] - ::emote 4246
[03 February 2016 at 09:08:35 MST] - ::emote 4245
[03 February 2016 at 09:08:36 MST] - ::emote 4244
[03 February 2016 at 09:08:37 MST] - ::emote 4243
[03 February 2016 at 09:08:38 MST] - ::emote 4242
[03 February 2016 at 09:08:42 MST] - ::emote 4241
[03 February 2016 at 09:08:47 MST] - ::emote 4251
[03 February 2016 at 09:08:48 MST] - ::emote 4252
[03 February 2016 at 09:08:49 MST] - ::emote 4253
[03 February 2016 at 09:08:50 MST] - ::emote 4254
[03 February 2016 at 09:08:51 MST] - ::emote 4255
[03 February 2016 at 09:08:52 MST] - ::emote 4256
[03 February 2016 at 09:08:53 MST] - ::emote 425
[03 February 2016 at 09:09:00 MST] - ::emote 4257
[03 February 2016 at 09:09:03 MST] - ::emote 4258
[03 February 2016 at 09:09:05 MST] - ::emote 4259
[03 February 2016 at 09:09:13 MST] - ::emote 4243
[03 February 2016 at 09:09:17 MST] - ::emote 4242
[03 February 2016 at 09:09:18 MST] - ::emote 4241
[03 February 2016 at 09:09:20 MST] - ::emote 4240
[03 February 2016 at 09:09:22 MST] - ::emote 4239
[03 February 2016 at 09:09:23 MST] - ::emote 423
[03 February 2016 at 09:09:25 MST] - ::emote 4238
[03 February 2016 at 09:09:26 MST] - ::emote 4237
[03 February 2016 at 09:09:27 MST] - ::emote 4236
[03 February 2016 at 09:09:29 MST] - ::emote 4235
[03 February 2016 at 09:09:30 MST] - ::emote 4234
[03 February 2016 at 09:09:32 MST] - ::emote 4233
[03 February 2016 at 09:09:33 MST] - ::emote 4232
[03 February 2016 at 09:09:34 MST] - ::emote 4231
[03 February 2016 at 09:09:37 MST] - ::emote -1
[03 February 2016 at 09:09:39 MST] - ::emote 4235
[03 February 2016 at 09:09:41 MST] - ::emote 4234
[03 February 2016 at 09:09:44 MST] - ::emote 4233
[03 February 2016 at 09:09:45 MST] - ::emote 4232
[03 February 2016 at 09:09:49 MST] - ::emote 4232
[03 February 2016 at 09:09:50 MST] - ::emote 4231
[03 February 2016 at 09:09:53 MST] - ::emote 4231
[03 February 2016 at 09:09:55 MST] - ::emote 4230
[03 February 2016 at 09:09:58 MST] - ::emote 4229
[03 February 2016 at 09:10:03 MST] - ::emote 4230
[03 February 2016 at 09:10:13 MST] - ::emote 4229
[03 February 2016 at 09:10:15 MST] - ::emote 4230
[03 February 2016 at 09:10:17 MST] - ::emote 4230
[03 February 2016 at 09:10:22 MST] - ::emote 4230
[03 February 2016 at 09:10:25 MST] - ::emote 4228
[03 February 2016 at 09:10:27 MST] - ::emote 4227
[03 February 2016 at 09:10:52 MST] - ::emote 4250
[03 February 2016 at 09:10:56 MST] - ::emote 4249
[03 February 2016 at 09:11:08 MST] - ::emote 21248
[03 February 2016 at 09:11:10 MST] - ::emote 21247
[03 February 2016 at 09:11:12 MST] - ::emote 21246
[03 February 2016 at 09:11:13 MST] - ::emote 21245
[03 February 2016 at 09:11:13 MST] - ::emote 21244
[03 February 2016 at 09:11:14 MST] - ::emote 21243
[03 February 2016 at 09:11:15 MST] - ::emote 21242
[03 February 2016 at 09:11:17 MST] - ::emote 21241
[03 February 2016 at 09:11:21 MST] - ::emote 21240
[03 February 2016 at 09:11:23 MST] - ::emote 21239
[03 February 2016 at 09:11:24 MST] - ::emote 2123
[03 February 2016 at 09:11:27 MST] - ::emote 21238
[03 February 2016 at 09:11:28 MST] - ::emote 21237
[03 February 2016 at 09:11:32 MST] - ::emote 21237
[03 February 2016 at 09:12:02 MST] - ::emote 21236
[03 February 2016 at 09:12:22 MST] - ::emote 21235
[03 February 2016 at 09:12:24 MST] - ::emote 21234
[03 February 2016 at 09:12:26 MST] - ::emote 21234
[03 February 2016 at 09:12:27 MST] - ::emote 21233
[03 February 2016 at 09:12:28 MST] - ::emote 21232
[03 February 2016 at 09:12:29 MST] - ::emote 21231
[03 February 2016 at 09:12:31 MST] - ::emote 21230
[03 February 2016 at 09:12:33 MST] - ::emote 21230
[03 February 2016 at 09:12:35 MST] - ::emote -1
[03 February 2016 at 09:12:36 MST] - ::emote 21230
[03 February 2016 at 09:12:39 MST] - ::emote 21229
[03 February 2016 at 09:12:41 MST] - ::emote 21229
[03 February 2016 at 09:12:42 MST] - ::emote 212287
[03 February 2016 at 09:12:44 MST] - ::emote 21228
[03 February 2016 at 09:12:46 MST] - ::emote 21227
[03 February 2016 at 09:12:48 MST] - ::emote -1
[03 February 2016 at 09:12:50 MST] - ::emote 21227
[03 February 2016 at 09:12:53 MST] - ::emote 21226
[03 February 2016 at 09:12:55 MST] - ::emote 21225
[03 February 2016 at 09:12:57 MST] - ::emote 21224
[03 February 2016 at 09:12:58 MST] - ::emote 21223
[03 February 2016 at 09:12:59 MST] - ::emote 21222
[03 February 2016 at 09:13:00 MST] - ::emote 21221
[03 February 2016 at 09:13:04 MST] - ::emote 21220
[03 February 2016 at 09:13:07 MST] - ::emote 21219
[03 February 2016 at 09:13:09 MST] - ::emote 21218
[03 February 2016 at 09:13:10 MST] - ::emote 21217
[03 February 2016 at 09:13:12 MST] - ::emote 21216
[03 February 2016 at 09:13:13 MST] - ::emote 21217
[03 February 2016 at 09:13:33 MST] - ::emote 21218
[03 February 2016 at 09:13:36 MST] - ::emote 21219
[03 February 2016 at 09:13:38 MST] - ::emote 21220
[03 February 2016 at 09:13:39 MST] - ::emote 2122
[03 February 2016 at 09:13:42 MST] - ::emote 21221
[03 February 2016 at 09:13:43 MST] - ::emote 21222
[03 February 2016 at 09:13:44 MST] - ::emote 21223
[03 February 2016 at 09:13:45 MST] - ::emote 21224
[03 February 2016 at 09:13:47 MST] - ::emote 21225
[03 February 2016 at 09:50:32 MST] - ::object 592
[03 February 2016 at 09:55:51 MST] - ::bank 
[03 February 2016 at 09:56:10 MST] - ::item 29294 5
[03 February 2016 at 10:16:23 MST] - ::item 10008
[03 February 2016 at 10:23:50 MST] - ::coords 
[03 February 2016 at 10:30:42 MST] - ::object 87285
[03 February 2016 at 10:30:49 MST] - ::object 34107
[03 February 2016 at 10:34:35 MST] - ::item 592
[03 February 2016 at 11:02:18 MST] - ::object 87285
[03 February 2016 at 11:33:48 MST] - ::object 87285
[03 February 2016 at 11:41:30 MST] - ::object 87266
[03 February 2016 at 11:41:41 MST] - ::object 87287
[03 February 2016 at 11:44:17 MST] - ::item 29294
[03 February 2016 at 11:44:20 MST] - ::item 29296
[03 February 2016 at 11:44:23 MST] - ::item 29297
[03 February 2016 at 11:44:28 MST] - ::item 29298
[03 February 2016 at 11:44:32 MST] - ::item 29295
[03 February 2016 at 11:44:35 MST] - ::item 29299
[04 February 2016 at 01:02:30 MST] - ::coords 
[04 February 2016 at 01:02:33 MST] - ::coords 
[04 February 2016 at 02:57:02 MST] - ::bank 
[04 February 2016 at 02:59:15 MST] - ::bank 
[04 February 2016 at 03:00:03 MST] - ::tele 0,38,47,51,18
[04 February 2016 at 03:00:10 MST] - ::tele 0,38,47,49,22
[04 February 2016 at 03:00:11 MST] - ::tele 0,38,47,40,33
[04 February 2016 at 03:00:12 MST] - ::tele 0,38,47,37,40
[04 February 2016 at 03:00:34 MST] - ::tele 0,38,47,41,20
[04 February 2016 at 03:00:42 MST] - ::tele 0,38,47,40,17
[04 February 2016 at 03:01:03 MST] - ::tele 0,38,46,61,57
[04 February 2016 at 03:01:04 MST] - ::tele 0,39,46,1,52
[04 February 2016 at 03:01:05 MST] - ::tele 0,39,46,4,42
[04 February 2016 at 03:27:49 MST] - ::item 6
[04 February 2016 at 03:27:50 MST] - ::item 8
[04 February 2016 at 03:27:52 MST] - ::item 10
[04 February 2016 at 03:27:54 MST] - ::item 12
[04 February 2016 at 03:28:14 MST] - ::bank 
[04 February 2016 at 03:28:34 MST] - ::tele 0,34,50,51,61
[04 February 2016 at 03:28:41 MST] - ::tele 0,34,50,51,61
[04 February 2016 at 03:28:42 MST] - ::tele 1,34,50,51,61
[04 February 2016 at 03:28:45 MST] - ::tele 1,34,51,51,4
[04 February 2016 at 03:37:49 MST] - ::object 92713
[04 February 2016 at 03:38:09 MST] - ::object 92714
[04 February 2016 at 03:38:23 MST] - ::object 92713
[04 February 2016 at 03:38:31 MST] - ::object 92715
[04 February 2016 at 03:38:34 MST] - ::object 92716
[04 February 2016 at 03:38:37 MST] - ::object 92717
[04 February 2016 at 03:38:42 MST] - ::object 92712
[04 February 2016 at 03:39:59 MST] - ::object 92716
[04 February 2016 at 03:40:46 MST] - ::tele 1,34,51,51,37
[04 February 2016 at 03:42:47 MST] - ::tele 1,34,51,46,57
[04 February 2016 at 03:45:20 MST] - ::tele 1,34,51,60,56
[04 February 2016 at 03:48:29 MST] - ::tele 1,34,51,51,46
[04 February 2016 at 03:48:30 MST] - ::tele 1,34,51,44,34
[04 February 2016 at 03:54:24 MST] - ::tele 1,34,51,46,45
[04 February 2016 at 03:54:24 MST] - ::tele 1,34,51,51,58
[04 February 2016 at 03:54:28 MST] - ::tele 1,34,51,45,57
[06 February 2016 at 01:54:04 MST] - ::tele 1,34,51,55,42
[06 February 2016 at 04:47:41 MST] - ::tele 0,34,53,31,47
[06 February 2016 at 04:47:49 MST] - ::tele 1,34,53,31,47
[06 February 2016 at 04:47:49 MST] - ::tele 1,34,53,31,47
[06 February 2016 at 05:29:38 MST] - ::gfx 4235
[06 February 2016 at 05:29:47 MST] - ::gfx 4235
[06 February 2016 at 05:29:52 MST] - ::gfx 4235
[06 February 2016 at 05:29:55 MST] - ::gfx 4236
[06 February 2016 at 05:29:57 MST] - ::gfx 4237
[06 February 2016 at 05:30:00 MST] - ::gfx 4238
[06 February 2016 at 05:30:01 MST] - ::gfx 4239
[06 February 2016 at 05:30:04 MST] - ::gfx 4240
[06 February 2016 at 05:30:05 MST] - ::gfx 4241
[06 February 2016 at 05:30:06 MST] - ::gfx 4242
[06 February 2016 at 05:30:07 MST] - ::gfx 4243
[06 February 2016 at 05:30:08 MST] - ::gfx 4244
[06 February 2016 at 05:30:09 MST] - ::gfx 4245
[06 February 2016 at 05:30:10 MST] - ::gfx 4246
[06 February 2016 at 05:30:11 MST] - ::gfx 4247
[06 February 2016 at 05:30:13 MST] - ::gfx 4260
[06 February 2016 at 05:30:16 MST] - ::gfx 4259
[06 February 2016 at 05:30:20 MST] - ::gfx 4261
[06 February 2016 at 05:30:21 MST] - ::gfx 4262
[06 February 2016 at 05:30:22 MST] - ::gfx 4263
[06 February 2016 at 05:30:24 MST] - ::gfx 4264
[06 February 2016 at 05:30:25 MST] - ::gfx 4265
[06 February 2016 at 05:30:26 MST] - ::gfx 4266
[06 February 2016 at 05:30:28 MST] - ::gfx 4267
[06 February 2016 at 05:30:31 MST] - ::gfx 4266
[06 February 2016 at 05:30:44 MST] - ::gfx 4268
[06 February 2016 at 05:30:46 MST] - ::gfx 4269
[06 February 2016 at 05:30:49 MST] - ::gfx 4270
[06 February 2016 at 05:30:51 MST] - ::gfx 4271
[06 February 2016 at 05:30:52 MST] - ::gfx 4272
[06 February 2016 at 05:30:54 MST] - ::gfx 4273
[06 February 2016 at 05:30:55 MST] - ::gfx 4274
[06 February 2016 at 05:30:57 MST] - ::gfx 4275
[06 February 2016 at 05:30:58 MST] - ::gfx 4276
[06 February 2016 at 05:31:01 MST] - ::gfx 4277
[06 February 2016 at 05:31:03 MST] - ::gfx 4278
[06 February 2016 at 05:31:04 MST] - ::gfx 4279
[06 February 2016 at 05:31:08 MST] - ::gfx 4280
[06 February 2016 at 05:31:12 MST] - ::gfx 4281
[06 February 2016 at 05:31:17 MST] - ::gfx 4282
[06 February 2016 at 05:31:21 MST] - ::gfx 4283
[06 February 2016 at 05:31:23 MST] - ::gfx 4284
[06 February 2016 at 05:31:25 MST] - ::gfx 4285
[06 February 2016 at 05:31:27 MST] - ::gfx 4286
[06 February 2016 at 05:31:29 MST] - ::gfx 4287
[06 February 2016 at 05:31:31 MST] - ::gfx 4287
[06 February 2016 at 05:31:35 MST] - ::gfx 4287
[06 February 2016 at 05:31:54 MST] - ::gfx 4288
[06 February 2016 at 05:31:56 MST] - ::gfx 4289
[06 February 2016 at 05:32:00 MST] - ::gfx 4290
[06 February 2016 at 05:32:04 MST] - ::gfx 4290
[06 February 2016 at 05:32:05 MST] - ::gfx 4292
[06 February 2016 at 05:32:07 MST] - ::gfx 4291
[06 February 2016 at 05:32:08 MST] - ::gfx 4293
[06 February 2016 at 05:32:10 MST] - ::gfx 4291
[06 February 2016 at 05:32:14 MST] - ::gfx 4291
[06 February 2016 at 05:32:18 MST] - ::gfx 4292
[06 February 2016 at 05:32:23 MST] - ::gfx 4293
[06 February 2016 at 05:32:26 MST] - ::gfx 4294
[06 February 2016 at 05:32:31 MST] - ::gfx 4294
[06 February 2016 at 05:32:37 MST] - ::gfx 4294
[06 February 2016 at 05:32:42 MST] - ::gfx 4295
[06 February 2016 at 05:32:44 MST] - ::gfx 4296
[06 February 2016 at 05:32:54 MST] - ::gfx 4297
[06 February 2016 at 05:32:59 MST] - ::gfx 4298
[06 February 2016 at 05:33:02 MST] - ::gfx 4298
[06 February 2016 at 05:33:03 MST] - ::gfx 4299
[06 February 2016 at 05:33:06 MST] - ::gfx 4300
[06 February 2016 at 05:33:09 MST] - ::gfx 4301
[06 February 2016 at 05:33:11 MST] - ::2 
[06 February 2016 at 05:33:15 MST] - ::gfx 4302
[06 February 2016 at 05:33:17 MST] - ::gfx 4303
[06 February 2016 at 05:33:20 MST] - ::gfx 4304
[06 February 2016 at 05:33:22 MST] - ::gfx 4305
[06 February 2016 at 05:33:24 MST] - ::gfx 4306
[06 February 2016 at 05:33:33 MST] - ::gfx 4320
[06 February 2016 at 05:33:35 MST] - ::gfx 4320
[06 February 2016 at 05:33:36 MST] - ::gfx 4321
[06 February 2016 at 05:33:37 MST] - ::gfx 4322
[06 February 2016 at 05:33:40 MST] - ::gfx 4322
[06 February 2016 at 05:33:42 MST] - ::gfx 4322
[06 February 2016 at 05:33:44 MST] - ::gfx 4323
[06 February 2016 at 05:33:46 MST] - ::gfx 4324
[06 February 2016 at 05:33:48 MST] - ::gfx 4325
[06 February 2016 at 05:33:49 MST] - ::gfx 4326
[06 February 2016 at 05:33:50 MST] - ::gfx 4327
[06 February 2016 at 05:33:51 MST] - ::gfx 4328
[06 February 2016 at 05:33:52 MST] - ::gfx 4329
[06 February 2016 at 05:33:54 MST] - ::gfx 4330
[06 February 2016 at 05:33:56 MST] - ::gfx 4331
[06 February 2016 at 05:33:59 MST] - ::gfx 4332
[06 February 2016 at 05:34:00 MST] - ::gfx 4333
[06 February 2016 at 05:34:02 MST] - ::gfx 4334
[06 February 2016 at 05:34:03 MST] - ::gfx 4335
[06 February 2016 at 05:34:05 MST] - ::gfx 4336
[06 February 2016 at 05:34:25 MST] - ::inter 1465
[06 February 2016 at 05:34:37 MST] - ::inter 1466
[06 February 2016 at 05:34:38 MST] - ::inter 1467
[06 February 2016 at 05:34:39 MST] - ::inter 1468
[06 February 2016 at 05:34:41 MST] - ::inter 1
[06 February 2016 at 05:37:01 MST] - ::inter 1311
[06 February 2016 at 05:37:03 MST] - ::inter 1312
[06 February 2016 at 05:37:04 MST] - ::inter 1313
[06 February 2016 at 05:37:05 MST] - ::inter 1314
[06 February 2016 at 05:37:06 MST] - ::inter 1315
[06 February 2016 at 05:37:07 MST] - ::inter 1316
[06 February 2016 at 05:37:09 MST] - ::inter 1315
[06 February 2016 at 05:37:21 MST] - ::inter 1316
[06 February 2016 at 05:37:24 MST] - ::inter 1317
[06 February 2016 at 05:37:26 MST] - ::inter 1318
[06 February 2016 at 05:38:13 MST] - ::inter 1319
[06 February 2016 at 05:38:26 MST] - ::inter 1320
[06 February 2016 at 05:38:28 MST] - ::inter 1321
[06 February 2016 at 05:38:41 MST] - ::inter 1321
[06 February 2016 at 05:39:48 MST] - ::inter 1322
[06 February 2016 at 05:39:50 MST] - ::inter 1323
[06 February 2016 at 05:40:00 MST] - ::inter 1324
[06 February 2016 at 05:40:12 MST] - ::inter 1325
[06 February 2016 at 05:40:17 MST] - ::inter 1324
[06 February 2016 at 05:40:18 MST] - ::inter 1325
[06 February 2016 at 05:40:19 MST] - ::inter 1326
[06 February 2016 at 05:43:06 MST] - ::inter 1325
[06 February 2016 at 05:43:13 MST] - ::inter 1327
[06 February 2016 at 05:43:16 MST] - ::inter 1328
[06 February 2016 at 05:43:18 MST] - ::inter 1328
[06 February 2016 at 05:43:20 MST] - ::inter 1329
[06 February 2016 at 05:43:28 MST] - ::inter 1330
[06 February 2016 at 05:43:30 MST] - ::inter 1331
[06 February 2016 at 05:43:31 MST] - ::inter 1332
[06 February 2016 at 05:43:32 MST] - ::inter 1333
[06 February 2016 at 05:43:33 MST] - ::inter 1334
[06 February 2016 at 05:43:34 MST] - ::inter 1333
[06 February 2016 at 05:43:35 MST] - ::inter 1332
[06 February 2016 at 05:43:44 MST] - ::inter 1333
[06 February 2016 at 05:43:45 MST] - ::inter 1334
[06 February 2016 at 05:43:46 MST] - ::inter 1335
[06 February 2016 at 05:43:53 MST] - ::inter 1336
[06 February 2016 at 05:43:54 MST] - ::inter 1337
[06 February 2016 at 05:43:56 MST] - ::inter 1338
[06 February 2016 at 05:44:01 MST] - ::inter 1339
[06 February 2016 at 05:44:03 MST] - ::inter 1340
[06 February 2016 at 05:44:17 MST] - ::inter 1341
[06 February 2016 at 05:44:19 MST] - ::inter 1342
[06 February 2016 at 05:44:20 MST] - ::inter 1341
[06 February 2016 at 05:44:21 MST] - ::inter 1343
[06 February 2016 at 05:44:24 MST] - ::inter 1344
[06 February 2016 at 05:44:24 MST] - ::inter 1345
[06 February 2016 at 05:44:25 MST] - ::inter 1346
[06 February 2016 at 05:44:27 MST] - ::inter 1347
[06 February 2016 at 05:44:28 MST] - ::inter 1348
[06 February 2016 at 05:44:31 MST] - ::inter 1347
[06 February 2016 at 05:44:53 MST] - ::inter 1349
[06 February 2016 at 05:44:55 MST] - ::inter 1350
[06 February 2016 at 05:45:24 MST] - ::inter 1351
[06 February 2016 at 05:45:30 MST] - ::inter 1352
[06 February 2016 at 05:45:32 MST] - ::inter 1353
[06 February 2016 at 05:45:33 MST] - ::inter 1354
[06 February 2016 at 05:45:35 MST] - ::inter 1355
[06 February 2016 at 05:45:39 MST] - ::inter 1356
[06 February 2016 at 05:45:40 MST] - ::inter 1357
[06 February 2016 at 05:45:43 MST] - ::inter 1358
[06 February 2016 at 05:45:44 MST] - ::inter 1359
[06 February 2016 at 05:45:45 MST] - ::inter 1358
[06 February 2016 at 05:46:08 MST] - ::inter 1359
[06 February 2016 at 05:46:10 MST] - ::inter 1360
[06 February 2016 at 05:46:11 MST] - ::inter 1361
[06 February 2016 at 05:46:12 MST] - ::inter 1360
[06 February 2016 at 05:46:22 MST] - ::inter 1361
[06 February 2016 at 05:46:24 MST] - ::inter 1362
[06 February 2016 at 05:46:25 MST] - ::inter 1363
[06 February 2016 at 05:46:26 MST] - ::inter 1364
[06 February 2016 at 05:46:27 MST] - ::inter 1365
[06 February 2016 at 05:46:29 MST] - ::inter 1366
[06 February 2016 at 05:46:31 MST] - ::inter 1367
[06 February 2016 at 05:46:32 MST] - ::inter 1368
[06 February 2016 at 05:46:33 MST] - ::inter 1369
[06 February 2016 at 05:46:38 MST] - ::inter 1370
[06 February 2016 at 05:46:40 MST] - ::inter 1371
[06 February 2016 at 05:46:43 MST] - ::inter 1370
[06 February 2016 at 05:46:45 MST] - ::inter 1371
[06 February 2016 at 05:46:45 MST] - ::inter 1372
[06 February 2016 at 05:46:46 MST] - ::inter 1373
[06 February 2016 at 05:46:48 MST] - ::inter 1374
[06 February 2016 at 05:46:49 MST] - ::inter 1373
[06 February 2016 at 05:46:53 MST] - ::inter 1372
[06 February 2016 at 05:46:54 MST] - ::inter 1374
[06 February 2016 at 05:46:57 MST] - ::inter 1375
[06 February 2016 at 05:46:58 MST] - ::inter 1376
[06 February 2016 at 05:47:05 MST] - ::inter 1377
[06 February 2016 at 05:47:08 MST] - ::inter 1378
[06 February 2016 at 05:47:26 MST] - ::inter 1379
[06 February 2016 at 05:47:38 MST] - ::inter 1380
[06 February 2016 at 05:47:39 MST] - ::inter 1381
[06 February 2016 at 05:47:47 MST] - ::inter 1382
[06 February 2016 at 05:47:55 MST] - ::inter 1383
[06 February 2016 at 05:48:08 MST] - ::inter 1384
[06 February 2016 at 05:48:14 MST] - ::inter 1385
